year,age_gp,sex,race,edclass,Tmort,MVACCmort,OPDPOImort,ALCPOImort,UIJmort,SIJmort,OTHJmort,COVIDmort,FLUmort,OTHINFmort,HEARTmort,CANCERmort,STROKEmort,RESPmort,ALZHmort,DMmort,KIDNEYmort,LIVERmort,AUDmort,OTHNCDmort,RESTmort,tpop,Trate,MVACCrate,OPDPOIrate,ALCPOIrate,UIJrate,SIJrate,OTHJrate,COVIDrate,FLUrate,OTHINFrate,HEARTrate,CANCERrate,STROKErate,RESPrate,ALZHrate,DMrate,KIDNEYrate,LIVERrate,AUDrate,OTHNCDrate,RESTrate
2007,"80+",2,"2-BNH","4+yrs",3654.645,6.367347,0,0,38.98069,1.5,16.81529,0,98.60481,16.97338,1063.384,573.4972,315.408,87.40611,269.7248,146.841,94.78306,4.328767,1.125,666.1732,250.8397,45338,8060.886,14.04417,0,0,85.97796,3.308483,37.08873,0,217.4882,37.43744,2345.459,1264.937,695.6813,192.7878,594.9199,323.8807,209.0588,9.547769,2.481362,1469.348,553.266
2007,"80+",2,"3-Hisp","4+yrs",1091.682,4.173913,0,0,17.4,1,3.054545,0,31.90025,1.016304,338.3738,161.916,85.39076,37.89723,90.8246,36.76937,18.32994,1.018293,0,214.1535,48.55229,20822,5242.926,20.04569,0,0,83.56546,4.802613,14.6698,0,153.2046,4.880916,1625.078,777.6198,410.0988,182.0057,436.1954,176.589,88.03159,4.890465,0,1028.497,233.1779
2007,"80+",2,"4-Others","4+yrs",1185.802,6.176471,0,0,20.85562,4.285714,2.117647,0,48.49398,9.418605,360.0118,192.9144,127.3844,35.36881,60.20349,49.19029,23.96935,5.178571,0,187.1611,52.91595,32445,3654.806,19.03674,0,0,64.27991,13.20917,6.526883,0,149.4652,29.02945,1109.607,594.5891,392.6165,109.0116,185.5555,151.6113,73.87686,15.96108,0,576.8565,163.0943
2008,"18:18-24",1,"1-WNH","LEHS",8181.854,2489.732,1082.912,44,997.2979,1456.096,529.3188,0,70.79452,37.92857,190.9777,279.0342,32,21.80769,0,41.16667,18,5,4,626.1024,265.8831,5449392,150.1425,45.68825,19.87216,.8074296,18.30109,26.72033,9.713356,0,1.299127,.6960147,3.504569,5.120464,.5872215,.4001858,0,.755436,.3303121,.0917534,.0734027,11.4894,4.879134
2008,"18:18-24",1,"2-BNH","LEHS",3779.326,488.2981,30.48718,11,168.7647,269.1064,2006.666,0,13,14.57143,165.4264,91.24138,14.25,22.75862,0,24.9375,9.6,.3333333,1,288.0374,154.3558,1550197,243.7965,31.4991,1.966665,.7095872,10.88666,17.3595,129.4459,0,.8386031,.9399727,10.67131,5.885793,.919238,1.468112,0,1.608667,.6192762,.0215026,.0645079,18.5807,9.957175
2008,"18:18-24",1,"3-Hisp","LEHS",2980.587,876.04,111.2562,35.83784,286.0367,290.5133,817.1445,0,7,21.91304,63.15789,127.3684,10.8,11,0,9,5,4,.3333333,167.8883,135.7962,2126364,140.1729,41.19897,5.232227,1.685405,13.45191,13.66244,38.42919,0,.3292004,1.030541,2.97023,5.989964,.5079093,.517315,0,.4232577,.2351432,.1881146,.0156762,7.895557,6.386309
2008,"18:18-24",1,"4-Others","LEHS",568.7273,167.0177,23,5.833333,59.17808,113.8831,84.07143,0,4,0,21.67742,20,0,1,0,4,.3333333,3,1,38.98214,22.35484,598457,95.03227,27.90805,3.843217,.9747289,9.888443,19.02946,14.04803,0,.6683855,0,3.622218,3.341928,0,.1670964,0,.6683855,.0556988,.5012891,.1670964,6.513775,3.735413
2008,"18:18-24",1,"1-WNH","SomeC",2869.268,957.5076,330.2723,19,341.0115,583.4896,106.6075,0,5.20548,18.96428,74.68401,154.3143,13.86667,5.192307,0,17.33333,3,2,1,156.2598,69.85065,3109368,92.27816,30.79428,10.62185,.6110566,10.96723,18.76554,3.428592,0,.1674128,.609908,2.401903,4.962884,.4459642,.1669892,0,.5574552,.0964826,.0643218,.0321609,5.025454,2.246458
2008,"18:18-24",1,"2-BNH","SomeC",677.6796,138.8839,9.461538,3,29.05882,80.29787,238.8637,0,2,1.214286,43.24873,30.41379,2.375,6.206897,0,11.875,2.4,.3333333,0,54.81308,27.23926,549982,123.2185,25.25244,1.720336,.5454724,5.283595,14.60009,43.43119,0,.3636483,.2207865,7.863663,5.529962,.4318323,1.128564,0,2.159162,.4363779,.060608,0,9.966341,4.952755
2008,"18:18-24",1,"3-Hisp","SomeC",412.4409,152.5804,15.7438,3.162162,31.9,50.30088,54.82109,0,2,2.086957,15.78947,30.52632,1.2,3,0,2,0,1,.3333333,19.10106,27.15924,588702,70.05936,25.91811,2.674325,.5371414,5.418701,8.544372,9.312197,0,.3397305,.3545013,2.682083,5.185359,.2038383,.5095957,0,.3397305,0,.1698652,.0566217,3.244607,4.61341
2008,"18:18-24",1,"4-Others","SomeC",201.7727,52.57965,4,1.166667,18.63014,36.93507,20.7449,0,0,1,9.290322,23,4,0,0,1,.3333333,0,0,17.91072,10.64516,397659,50.74014,13.22229,1.005887,.2933837,4.684953,9.288125,5.216755,0,0,.2514717,2.336253,5.78385,1.005887,0,0,.2514717,.0838239,0,0,4.504039,2.676957
2008,"18:18-24",1,"1-WNH","4+yrs",424.8785,118.7606,32.81552,2,54.69053,90.41461,21.07359,0,0,2.107143,21.33829,30.65148,2.133333,0,0,6.5,0,1,2,27.63779,11.26623,862160,49.2807,13.77478,3.806199,.2319755,6.343432,10.48699,2.444278,0,0,.2444028,2.47498,3.555196,.2474405,0,0,.7539204,0,.1159878,.2319755,3.205646,1.306745
2008,"18:18-24",1,"2-BNH","4+yrs",57.99477,8.818025,1.051282,0,11.17647,7.595745,9.470368,0,1,1.214286,4.324873,4.344828,2.375,1.034483,0,1.1875,0,.3333333,0,2.149533,3.404908,76143,76.16559,11.58087,1.380668,0,14.67826,9.975631,12.43761,0,1.313318,1.594744,5.679935,5.706142,3.119131,1.358605,0,1.559566,0,.4377728,0,2.823021,4.471728
2008,"18:18-24",1,"3-Hisp","4+yrs",25.97235,10.37962,0,0,1.063333,7.185841,1.03436,0,0,0,1.052632,2.105263,0,0,0,0,0,0,.3333333,2.010638,1.044586,74070,35.0646,14.01326,0,0,1.435579,9.701418,1.396463,0,0,0,1.421131,2.842262,0,0,0,0,0,0,.4500248,2.714511,1.410269
2008,"18:18-24",1,"4-Others","4+yrs",34.5,13.40265,0,0,2.191781,7.181818,2.183673,0,1,0,1.032258,3,1,0,0,0,.3333333,0,1,2.107143,0,147386,23.40792,9.093574,0,0,1.487102,4.872795,1.481602,0,.6784905,0,.7003773,2.035471,.6784905,0,0,0,.2261635,0,.6784905,1.429676,0
2008,"18:18-24",2,"1-WNH","LEHS",2501.423,730.9277,255.4971,5.333333,225.7177,222.0255,159.3564,0,26.66667,16.69565,87.33334,142.8262,17.51515,14.95,0,21.875,12,9.066667,2,390.6298,160.6293,4281821,58.41961,17.07049,5.967021,.1245576,5.271534,5.185306,3.721698,0,.622788,.3899194,2.039631,3.335643,.4090585,.3491505,0,.5108808,.2802546,.2117479,.0467091,9.122983,3.751424
2008,"18:18-24",2,"2-BNH","LEHS",956.6667,148.6239,10.05882,0,47.45098,31.07143,193.4454,0,14.44444,14.93333,71.73627,55.40741,7.5,18.81818,0,12.94118,9,1.5,0,189.3705,130.3827,1288517,74.24556,11.53449,.7806512,0,3.682604,2.41141,15.01303,0,1.121013,1.158955,5.567351,4.300091,.5820645,1.460453,0,1.004347,.6984774,.1164129,0,14.69678,10.11882
2008,"18:18-24",2,"3-Hisp","LEHS",636.5435,162.9877,28.8,4,38.29787,45.62963,85.68,0,10,7,16.69565,56,8.727273,4,0,5,6,0,0,101.4958,56.58108,1627860,39.10309,10.01239,1.769194,.2457214,2.352651,2.803044,5.263352,0,.6143035,.4300124,1.02562,3.440099,.5361194,.2457214,0,.3071517,.3685821,0,0,6.234921,3.475795
2008,"18:18-24",2,"4-Others","LEHS",168.5442,39.5,7,2,8.272727,28.56,7.777778,0,3,3,8,9,1,0,0,1,1,1,0,32.44186,16.30435,525570,32.06884,7.51565,1.331887,.3805392,1.574049,5.4341,1.479875,0,.5708088,.5708088,1.522157,1.712427,.1902696,0,0,.1902696,.1902696,.1902696,0,6.1727,3.102222
2008,"18:18-24",2,"1-WNH","SomeC",1215.435,451.4553,106.1943,4,118.1824,135.9773,47.25743,0,3.2,3.130435,33.01626,102.9189,14.42424,6.9,0,9.84375,2,6.8,0,116.0181,53.90244,3419762,35.54151,13.20137,3.105312,.1169672,3.455865,3.976222,1.381892,0,.0935738,.0915395,.965455,3.009535,.4217908,.2017684,0,.287849,.0584836,.1988443,0,3.392579,1.576204
2008,"18:18-24",2,"2-BNH","SomeC",341.1111,79.26605,7.823529,1,6.470588,22.5,44.72727,0,4.444445,1.066667,29.14286,26.07407,7.5,4.181818,0,7.058824,3,1.5,0,51.54464,44.19753,720534,47.34143,11.00101,1.085796,.138786,.8980268,3.122684,6.207517,0,.6168265,.1480384,4.044619,3.618715,1.040895,.5803776,0,.9796656,.4163579,.2081789,0,7.153673,6.133997
2008,"18:18-24",2,"3-Hisp","SomeC",200.9058,76.93827,7.2,0,11.70213,8.296296,15.3,0,1,0,7.304348,30,3.272727,2,0,1,0,0,0,17.42857,19.21622,729572,27.53749,10.54567,.9868799,0,1.603972,1.137146,2.09712,0,.1370667,0,1.001183,4.112,.4485818,.2741333,0,.1370667,0,0,0,2.388876,2.633903
2008,"18:18-24",2,"4-Others","SomeC",112.7075,34.4359,4,2,2.363636,19.38,7.777778,0,1,2,8,9,2,1,0,0,0,0,0,11.51163,7.608696,413651,27.247,8.324867,.9669988,.4834994,.5714083,4.685109,1.880275,0,.2417497,.4834994,1.933998,2.175747,.4834994,.2417497,0,0,0,0,0,2.782933,1.8394
2008,"18:18-24",2,"1-WNH","4+yrs",219.1418,80.61702,6.308571,2.666667,18.1,16.99717,15.38614,0,2.133333,4.173913,10.65041,26.25483,2.060606,1.15,0,3.28125,0,1.133333,0,22.35211,6.468293,1193634,18.35921,6.753914,.5285181,.2234074,1.516378,1.423985,1.289016,0,.1787259,.3496811,.8922674,2.199571,.172633,.0963444,0,.2748958,0,.0949481,0,1.87261,.5418991
2008,"18:18-24",2,"2-BNH","4+yrs",52.22222,12.11009,1.117647,0,1.078431,6.428571,7.827273,0,1.111111,0,1.120879,6.518518,0,0,0,0,0,0,0,10.08482,4.419753,125688,41.54909,9.635042,.8892233,0,.8580225,5.114706,6.227542,0,.8840232,0,.8917949,5.18627,0,0,0,0,0,0,0,8.023695,3.516448
2008,"18:18-24",2,"3-Hisp","4+yrs",22.55066,6.074074,0,1,0,2.074074,1.02,0,0,2,0,4,0,0,0,0,0,0,0,3.07563,3.202703,122850,18.35625,4.944302,0,.8140008,0,1.688298,.8302808,0,0,1.628002,0,3.256003,0,0,0,0,0,0,0,2.503566,2.607003
2008,"18:18-24",2,"4-Others","4+yrs",22.7483,5.064103,2,0,2.363636,3.06,4.444445,0,1,0,0,3,0,0,0,0,0,0,0,1.046512,1.086957,172069,13.22045,2.943065,1.162324,0,1.373656,1.778356,2.582943,0,.5811622,0,0,1.743487,0,0,0,0,0,0,0,.608193,.631698
2008,"25:25-29",1,"1-WNH","LEHS",5893.03,1234.966,958.2141,40.18518,808.2206,1055.738,342.7968,0,35.0625,24.08824,296.5147,219.2109,31.63636,19.83333,0,40.36364,27.20588,26.11111,7,469.9073,262.7286,2819378,209.0188,43.80278,33.98672,1.425321,28.66663,37.44577,12.1586,0,1.243625,.8543812,10.51703,7.775151,1.122104,.7034649,0,1.43165,.9649605,.9261302,.2482817,16.66706,9.318673
2008,"25:25-29",1,"2-BNH","LEHS",2557.75,287.096,44.68628,3,146.8182,153.8615,1153.572,0,19.5,11.07692,181.192,85.11864,13,24,.3333333,26.53846,9.230769,7,4,198.0426,184.5,788131,324.5336,36.42745,5.669905,.3806474,18.62865,19.52233,146.3681,0,2.474208,1.405467,22.99008,10.80006,1.649472,3.045179,.0422942,3.367265,1.171223,.8881772,.5075299,25.12813,23.40981
2008,"25:25-29",1,"3-Hisp","LEHS",2091.663,515.5976,114.0441,35.75,211.7797,210.4356,439.8635,0,4,24.84,83.8866,112.3784,25.71428,5,0,10.90909,5,18,9,120.4414,146.125,1637457,127.7385,31.4877,6.964709,2.183264,12.93345,12.85137,26.8626,0,.2442812,1.516986,5.12298,6.862982,1.570379,.3053515,0,.6662215,.3053515,1.099265,.5496327,7.355392,8.923899
2008,"25:25-29",1,"4-Others","LEHS",343,67.75221,17.3913,4.4,40.14085,64.24468,36.61538,0,4.666667,3,23,13.31707,2.4,1,0,3,0,6,4,26.13636,26,249250,137.6128,27.18243,6.977454,1.765296,16.10465,25.7752,14.69022,0,1.872283,1.203611,9.227683,5.342858,.9628887,.4012036,0,1.203611,0,2.407222,1.604814,10.486,10.43129
2008,"25:25-29",1,"1-WNH","SomeC",1961.844,399.863,280.9643,10.33333,291.4719,396.9574,65.01319,0,12.75,9.176471,85.16912,140.6259,8.727273,5.833333,0,14.18182,6.529412,13.57778,5,122.9156,87.20354,1686026,116.3591,23.7163,16.66429,.612881,17.28751,23.54396,3.856002,0,.7562161,.5442663,5.051471,8.34067,.5176238,.3459812,0,.8411387,.3872664,.8053125,.2965553,7.290253,5.172135
2008,"25:25-29",1,"2-BNH","SomeC",518.9167,82.9887,6.235294,0,38.86364,47.16923,145.1234,0,5.416667,2.461539,52.24554,27.32203,2,6,.3333333,1.153846,5.769231,2,2,47.57447,47.22321,351323,147.7036,23.62177,1.774804,0,11.06208,13.42617,41.30769,0,1.541791,.7006483,14.87108,7.776899,.5692767,1.70783,.0948795,.3284289,1.642144,.5692767,.5692767,13.54152,13.44154
2008,"25:25-29",1,"3-Hisp","SomeC",322.2773,81.52159,23.84559,3.25,22.83898,52.35227,35.97015,0,4,1.08,18.05155,32.25676,4.285714,0,0,1.090909,2,3,0,18.37241,17.57895,427178,75.44332,19.08375,5.58212,.760807,5.346479,12.25538,8.420413,0,.9363778,.252822,4.225767,7.551127,1.003262,0,0,.2553758,.4681889,.7022834,0,4.30088,4.115134
2008,"25:25-29",1,"4-Others","SomeC",150.1277,32.84956,5.434783,4.4,17.95775,25.2766,11.84615,0,1.166667,2,11,10.2439,2.4,0,0,2,2,1,1,11.5,8,178449,84.12917,18.40837,3.045566,2.465691,10.06324,14.16461,6.638398,0,.6537815,1.120768,6.164226,5.740521,1.344922,0,0,1.120768,1.120768,.5603842,.5603842,6.444418,4.483074
2008,"25:25-29",1,"1-WNH","4+yrs",863.1259,181.1712,82.82157,11.48148,115.3076,157.3049,40.18997,0,3.1875,5.735294,47.31618,96.16327,7.636364,2.333333,0,5.454545,3.264706,7.311111,2,64.17715,29.06785,1830603,47.14981,9.896804,4.524278,.6271967,6.298884,8.593065,2.19545,0,.174123,.3133008,2.584732,5.253092,.4171502,.1274626,0,.2979644,.1783405,.3993827,.1092536,3.505793,1.587884
2008,"25:25-29",1,"2-BNH","4+yrs",134.3333,26.91525,2.078431,0,4.318182,17.96923,23.30449,0,1.083333,2.461539,15.5625,11.55932,0,0,.3333333,2.307692,0,0,0,14.38298,14.27679,197508,68.01412,13.62743,1.052328,0,2.186333,9.097976,11.79926,0,.548501,1.246298,7.879427,5.852584,0,0,.1687695,1.168404,0,0,0,7.282226,7.228459
2008,"25:25-29",1,"3-Hisp","4+yrs",69.05942,15.88083,3.110294,0,10.38136,8.212121,6.166311,0,1,1.08,1.061856,9.364865,0,0,0,0,0,0,0,9.186207,3.296053,197155,35.02798,8.054996,1.577588,0,5.265581,4.165312,3.127646,0,.5072151,.5477924,.5385893,4.750001,0,0,0,0,0,0,0,4.659383,1.671808
2008,"25:25-29",1,"4-Others","4+yrs",94.87234,15.39823,2.173913,2.2,16.90141,9.478724,7.538462,0,1.166667,1,7,18.43902,1.2,0,0,0,0,2,0,8.363636,2,340016,27.90232,4.528678,.6393561,.6470284,4.970769,2.787729,2.21709,0,.3431211,.2941038,2.058727,5.422987,.3529246,0,0,0,0,.5882076,0,2.459777,.5882076
2008,"25:25-29",2,"1-WNH","LEHS",2017.8,301.7154,279.5696,9,225.1901,179.9477,105.8084,0,26.05714,19.24138,120.2903,163.8822,29.30233,14.69565,0,34.18182,14,27.2,4.571429,310.2094,154.1636,2135243,94.49976,14.13026,13.09311,.4214977,10.54634,8.427504,4.955332,0,1.220336,.901133,5.633566,7.675107,1.372318,.6882426,0,1.60084,.6556631,1.27386,.2140941,14.52806,7.219957
2008,"25:25-29",2,"2-BNH","LEHS",847.8888,74.44827,13,1,38.03773,25.55556,79.488,0,10.83333,8.076923,121.8462,59.91304,17.56667,10.625,0,23.375,16.25,7.875,2,167.1067,171.6219,629970,134.5919,11.81775,2.06359,.1587377,6.038023,4.056631,12.61774,0,1.719659,1.282112,19.34158,9.51046,2.788493,1.686588,0,3.710494,2.579488,1.250059,.3174754,26.52613,27.24287
2008,"25:25-29",2,"3-Hisp","LEHS",547.3843,83.025,19.63333,4,32,29.19149,54.4375,0,11,9.9,35.83333,74.4466,11,3,0,10,7,4,1,90.54783,67.57143,1107116,49.44236,7.499214,1.773376,.3612991,2.890393,2.636715,4.917055,0,.9935725,.8942152,3.236638,6.724372,.9935725,.2709743,0,.9032477,.6322734,.3612991,.0903248,8.178712,6.103374
2008,"25:25-29",2,"4-Others","LEHS",164.85,26.63935,10,2,14,14.24138,12,0,1,2,6,22.42308,3.428571,0,0,0,2,3.75,0,25.42105,19.5,207599,79.4079,12.83212,4.816979,.9633958,6.743771,6.860043,5.780375,0,.4816979,.9633958,2.890187,10.80115,1.651536,0,0,0,.9633958,1.806367,0,12.24527,9.393108
2008,"25:25-29",2,"1-WNH","SomeC",898.3354,167.8557,97.33164,7,96.05264,122.0698,46.77844,0,8.685715,7.482759,47.90322,102.2959,7.325582,9.043478,0,7.477273,9,4.533333,3.428571,95.61247,57.67273,1779436,50.48428,9.433086,5.469803,.3933831,5.397926,6.860026,2.628835,0,.4881162,.4205129,2.692045,5.748782,.41168,.5082216,0,.4202046,.5057783,.2547624,.1926774,5.37319,3.241068
2008,"25:25-29",2,"2-BNH","SomeC",320.8526,39.41379,3,0,15.84906,15.33333,44.16,0,1.083333,4.615385,42.8718,21.47826,12.4,3.1875,0,7.4375,3.75,1.125,0,59.76,44.57711,463230,69.26421,8.508471,.6476265,0,3.421423,3.310091,9.533061,0,.2338651,.9963484,9.25497,4.63663,2.676856,.6881031,0,1.605574,.8095331,.2428599,0,12.90072,9.623106
2008,"25:25-29",2,"3-Hisp","SomeC",137.1038,28.7,9.3,0,8,14.59575,10.46875,0,0,0,4.095238,22.01942,3,1,0,0,0,1,0,21.36522,13.30952,441133,31.07992,6.505975,2.108208,0,1.813512,3.308695,2.373151,0,0,0,.9283454,4.99156,.680067,.226689,0,0,0,.226689,0,4.84326,3.017123
2008,"25:25-29",2,"4-Others","SomeC",76.65,18.11475,3,0,4,19.32759,5,0,3,0,2,4.076923,3.428571,0,0,0,0,0,2,7.736842,5.416667,190633,40.20815,9.502423,1.573704,0,2.098273,10.13864,2.622841,0,1.573704,0,1.049136,2.138624,1.798519,0,0,0,0,0,1.049136,4.058501,2.841411
2008,"25:25-29",2,"1-WNH","4+yrs",519.8651,75.42885,32.09874,1,43.75731,59.98256,33.41317,0,3.257143,4.275862,29.80645,114.8219,8.372093,2.26087,0,5.340909,0,2.266667,0,71.17818,32.16364,2325534,22.35466,3.243507,1.380274,.0430009,1.881603,2.579303,1.436796,0,.14006,.1838658,1.281704,4.937443,.3600073,.0972194,0,.2296638,0,.0974687,0,3.060724,1.383065
2008,"25:25-29",2,"2-BNH","4+yrs",110.2586,13.13793,1,0,2.113208,5.111111,14.352,0,1.083333,2.307692,11.28205,22.6087,1.033333,3.1875,0,3.1875,0,0,0,22.13333,7.800995,305221,36.12419,4.304399,.3276314,0,.6923532,1.674561,4.702167,0,.3549341,.7560726,3.696355,7.40732,.3385525,1.044325,0,1.044325,0,0,0,7.251576,2.555851
2008,"25:25-29",2,"3-Hisp","4+yrs",50.51192,11.275,2.066667,0,2,5.212766,2.09375,0,0,1.1,3.071429,11.53398,0,1,0,0,0,1,0,5.086957,5.119048,264573,19.09187,4.261584,.7811328,0,.755935,1.970256,.7913695,0,0,.4157643,1.1609,4.35947,0,.3779675,0,0,0,.3779675,0,1.922704,1.934834
2008,"25:25-29",2,"4-Others","4+yrs",94.5,20.2459,0,0,4,25.43103,1,0,0,1,2,26.5,1.142857,2,0,0,0,1.25,0,8.842105,1.083333,382049,24.73505,5.299294,0,0,1.046986,6.656485,.2617465,0,0,.2617465,.5234931,6.936283,.2991389,.5234931,0,0,0,.3271832,0,2.31439,.2835588
2008,"30:30-34",1,"1-WNH","LEHS",5742.402,928.4167,835.672,55.30986,685.4755,1002.876,327.5869,0,36.09375,38.45098,496.3924,312.8225,53.34177,19.95652,0,72.56896,22.27273,65.45454,19.35,503.5295,273.4803,2345316,244.8456,39.58599,35.63153,2.358312,29.22742,42.7608,13.96771,0,1.538972,1.63948,21.16527,13.33818,2.274396,.8509097,0,3.094208,.9496685,2.790863,.8250487,21.46958,11.6607
2008,"30:30-34",1,"2-BNH","LEHS",2319.124,221.5816,36.5641,5,138.6842,138.8864,743.7568,0,14,26.5625,290.9626,80.2623,31.875,25.89286,0,35.30769,25.83333,18,4,237.6715,242.0414,628411,369.0457,35.26061,5.818501,.7956576,22.06903,22.1012,118.3552,0,2.227841,4.226931,46.30133,12.77226,5.072317,4.12037,0,5.618567,4.110898,2.864367,.6365261,37.82103,38.51641
2008,"30:30-34",1,"3-Hisp","LEHS",2003.906,380.3364,123.2806,41,209.41,161.5609,289.3981,0,14.77778,18,134.6928,157.1351,37.97872,7.777778,0,24,12,58.67647,17,151.5349,165.7705,1576926,127.0767,24.11885,7.817778,2.599995,13.27964,10.2453,18.35204,0,.9371256,1.141461,8.541479,9.964648,2.408402,.493224,0,1.521948,.7609742,3.72094,1.078047,9.609511,10.51226
2008,"30:30-34",1,"4-Others","LEHS",376.9587,51.89874,20,9,39.20635,57.52874,40.71429,0,4.5,3,26.06383,23.77966,5,4,0,8,4,18,6,31.07143,25.2439,224832,167.6624,23.08334,8.895531,4.002989,17.43806,25.58743,18.10876,0,2.001494,1.33433,11.59258,10.57664,2.223883,1.779106,0,3.558212,1.779106,8.005978,2.668659,13.81984,11.2279
2008,"30:30-34",1,"1-WNH","SomeC",1903.086,277.3333,225.2315,11.92958,217.4242,371.7467,80.43948,0,22.6875,7.27451,178.2743,158.4829,20.68354,5.869565,0,32.60345,10.60606,36,16.125,148.6,79.07865,1437503,132.3883,19.29271,15.66825,.829882,15.12513,25.86059,5.595778,0,1.578258,.5060518,12.40166,11.02488,1.438852,.4083167,0,2.268061,.7378114,2.504343,1.121737,10.33737,5.501112
2008,"30:30-34",1,"2-BNH","SomeC",545.8051,65.69504,5.897436,2,26.84211,41.88636,129.9976,0,7,4.25,69.69827,40.13115,15.9375,1.035714,0,14.53846,5.166667,4,0,50.0361,62.2069,308677,176.8208,21.28278,1.910552,.6479264,8.695855,13.56964,42.11445,0,2.267743,1.376844,22.57968,13.00102,5.163164,.3355334,0,4.709927,1.67381,1.295853,0,16.20986,20.15275
2008,"30:30-34",1,"3-Hisp","SomeC",258.063,49.88018,17.61151,0,31.25523,23.97355,26.21359,0,3.166667,2,23.15033,15.40541,8.680851,1.111111,0,1,1,8.235294,0,24.20349,20.98361,364890,70.7235,13.66992,4.826526,0,8.565659,6.570075,7.183971,0,.8678415,.5481104,6.344468,4.221931,2.379032,.3045058,0,.2740552,.2740552,2.256925,0,6.633092,5.750666
2008,"30:30-34",1,"4-Others","SomeC",141.6198,18.68354,7.777778,5,16.50794,19.87356,12.21429,0,2.25,1,12.51064,9.305085,1,0,0,6,0,0,2,17.60714,9.878049,160903,88.01566,11.61168,4.83383,3.107462,10.25956,12.35127,7.591086,0,1.398358,.6214924,7.775267,5.78304,.6214924,0,0,3.728955,0,0,1.242985,10.94271,6.139133
2008,"30:30-34",1,"1-WNH","4+yrs",966.5112,94.25,62.09653,9.760564,122.1003,217.3773,34.97368,0,7.21875,7.27451,84.33334,135.6945,11.97468,1.173913,0,16.82759,2.121212,18.54545,7.525,90.87051,38.44101,1890621,51.12136,4.985135,3.284451,.5162623,6.458212,11.49767,1.849852,0,.381819,.3847683,4.460616,7.177247,.633373,.0620914,0,.8900561,.1121966,.9809186,.3980174,4.806384,2.033248
2008,"30:30-34",1,"2-BNH","4+yrs",172.0711,26.7234,3.538461,1,4.473684,13.22727,20.24553,0,0,3.1875,24.33908,15.60656,3.1875,2.071429,0,4.153846,0,1,0,27.29242,23.75172,195818,87.87297,13.64706,1.807015,.5106783,2.284613,6.754881,10.33895,0,0,1.627787,12.42944,7.96993,1.627787,1.057834,0,2.121279,0,.5106783,0,13.93765,12.12949
2008,"30:30-34",1,"3-Hisp","4+yrs",94.03104,20.78341,3.107914,0,8.334728,11.46561,8.38835,0,1.055556,1,3.156863,17.45946,4.340425,1.111111,0,0,0,3.088235,0,5.261628,5.245902,248459,37.8457,8.364925,1.250876,0,3.354569,4.614688,3.37615,0,.424841,.4024809,1.270577,7.027099,1.746938,.447201,0,0,0,1.242956,0,2.117705,2.111375
2008,"30:30-34",1,"4-Others","4+yrs",111.4215,11.41772,2.222222,2,9.285714,13.5977,4.071429,0,2.25,2,10.42553,27.91525,3,1,0,1,0,2,0,9.321428,9.878049,418785,26.60589,2.726392,.5306356,.477572,2.217299,3.246941,.9722002,0,.5372685,.477572,2.489471,6.665772,.716358,.238786,0,.238786,0,.477572,0,2.225827,2.35874
2008,"30:30-34",2,"1-WNH","LEHS",2329.551,216.7102,289.11,9,238.4516,219.4063,111.24,0,37.67273,20.60606,211.5793,276.5303,39.72727,23.69697,0,57.03704,14,47.41539,5.833333,341.2156,169.8135,1818146,128.1278,11.9193,15.90136,.4950098,13.1151,12.06758,6.11832,0,2.072041,1.133356,11.63709,15.20947,2.185043,1.303359,0,3.137099,.7700152,2.607898,.3208397,18.76723,9.339927
2008,"30:30-34",2,"2-BNH","LEHS",1020.154,46.42105,26.32258,1,43.08475,19.42857,79.92,0,15.4,10,145.3476,108.7104,26.34146,15.33333,0,33.84615,22.85714,13,1.666667,195.5493,216.0448,564501,180.7177,8.223378,4.662982,.1771476,7.63236,3.441725,14.15764,0,2.728073,1.771476,25.74798,19.25778,4.666327,2.716263,0,5.995765,4.049088,2.302919,.295246,34.64109,38.27181
2008,"30:30-34",2,"3-Hisp","LEHS",603.0037,66.76744,14,1,31.67391,19,41.25,0,11,8,43.7963,129.3545,18.85714,6,0,10,5,16,3,90.77586,88.20755,1136242,53.07001,5.876164,1.232132,.0880094,2.787603,1.672179,3.630388,0,.9681036,.7040753,3.854486,11.38441,1.659606,.5280565,0,.8800942,.4400471,1.408151,.2640283,7.989131,7.763095
2008,"30:30-34",2,"4-Others","LEHS",174.3728,16.9697,5,2,7.7,10.66667,16,0,0,5,10,21.6087,4,1,0,5,4,20.8,1,28.57143,14.73684,219870,79.30724,7.718059,2.274071,.9096284,3.502069,4.851352,7.277027,0,0,2.274071,4.548142,9.827942,1.819257,.4548142,0,2.274071,1.819257,9.460135,.4548142,12.99469,6.702525
2008,"30:30-34",2,"1-WNH","SomeC",1058.115,120.2742,95.3225,4,100.0645,108.6276,55.08,0,12.21818,5.151515,80.70551,166.5466,16.72727,9.272727,0,20.74074,5,12.36923,8.166667,136.0611,102.7267,1567224,67.51522,7.674344,6.082251,.2552283,6.384825,6.931211,3.514494,0,.7796066,.3287032,5.149583,10.62686,1.067319,.5916657,0,1.323406,.3190354,.7892447,.5210912,8.681661,6.554691
