year,age_gp,sex,race,edclass,tmort,mvaccmort,opioidmort,alcpoimort,uijmort,sijmort,othjmort,covmort,flumort,othinfmort,heartmort,cancermort,strokemort,respmort,dementiamort,dmmort,kidneymort,livermort,audmort,othncdmort,restmort
2017,70,1,"2-BNH","College",2064.711,6.228571,2.114286,0,26.58103,9,14.35897,0,34.38947,16.06195,558.584,581.7621,104.1443,63.4554,86.98155,115.5929,68.62565,24.47291,11.47826,235.9509,105.2721
2017,70,1,"3-Hisp","LEHS",7269.062,73.29412,13.5,1,136.4746,45.73771,42.77778,0,150.15,53.57576,1778.644,1954.125,365.7479,255.1634,201.0417,520.1588,187.9683,283.2997,24,840.3288,342.614
2017,70,1,"3-Hisp","SomeC",1321.177,8.376471,4.5,0,22.74576,9.147541,9.166667,0,21,7.212121,313.573,396.5937,73.98319,42.87582,35.41667,105.2702,26.70588,39.57864,3.6,158.7288,42.43859
2017,70,1,"3-Hisp","College",908.7622,7.329412,0,0,23.77966,7.114754,3.055556,0,17.85,7.212121,183.7829,283.2812,56.26891,21.96078,38.54167,50.57099,12.32579,28.12166,2.4,136.9425,27.94737
2017,70,1,"4-Others","LEHS",2623.521,21.02564,3,.3333333,48,21.53846,11.48148,0,69.81102,26.63043,631.3442,732.0403,159.8007,175.1515,57.80645,145.9331,55.12782,53.78313,13.75,279.8536,124.8333
2017,70,1,"4-Others","SomeC",1039.172,4.205128,0,.3333333,24,6.461538,8.037037,0,22.51969,8.521739,246.3503,291.3221,74.50166,56.2987,21.67742,69.1831,27.56391,20.16867,3.75,113.4839,40.83333
2017,70,1,"4-Others","College",1801.306,15.76923,0,.3333333,36,14,11.48148,0,50.66929,13.84783,450.3055,566.6376,90.69768,57.54978,32.51613,91.8838,58.30827,19.04819,2.5,223.6625,58.33333
2017,70,2,"1-WNH","LEHS",59876.88,248.1253,53.37209,2.333333,920.1385,161.2458,344.359,0,1175.469,476.9924,11098.41,17854.75,2777.06,7576.839,3083.408,1950.418,1135.889,937.8,60.41667,7546.002,2481.063
2017,70,2,"1-WNH","SomeC",21674.77,111.959,20.93023,0,375.774,102.4266,115.4615,0,364.9063,183.3028,3878.445,7207.681,991.2281,1967.22,1127.507,654.8701,349.0386,385.4388,23.95833,2945.993,866.6934
2017,70,2,"1-WNH","College",16219.35,106.9158,15.69767,4.666667,331.0874,95.32768,93.17949,0,259.6252,135.7048,2536.141,6176.571,727.7114,862.9404,1024.085,421.712,238.0726,239.7612,40.625,2300.004,604.244
2017,70,2,"2-BNH","LEHS",9873.067,32.72727,7.636364,1,99.98649,4,62.42424,0,181.3969,70.84821,2395.932,2612.462,673.8711,446.7699,448.9535,558.3365,392.7317,78.32758,5,1200.31,601.0798
2017,70,2,"2-BNH","SomeC",3436.538,7.159091,3.272727,0,32.64865,0,23.92929,0,57.0687,26.69643,787.7735,1036.29,217.8984,157.7434,145.9099,181.737,135.6341,21.36207,1,428.8998,171.1549
2017,70,2,"2-BNH","College",2093.395,5.113636,1.090909,0,18.36486,0,16.64647,0,28.53435,17.45536,442.2946,665.2477,141.2305,85.48672,107.1366,96.92641,52.63415,18.31034,3,297.7906,95.76526
2017,70,2,"3-Hisp","LEHS",6032.857,38,6,0,79.40625,4,47.78333,0,124.473,59,1205.87,1737.118,333.7225,240.9899,270.1295,423.9174,181.9395,251.0375,1,757.7977,271.2584
2017,70,2,"3-Hisp","SomeC",971.8244,5,0,0,13.40625,4,8.133333,0,17.34459,6,175.9199,301.0462,59.84689,37.62289,42.11145,55.56199,27.75349,29.59386,2,142.7883,43.5228
2017,70,2,"3-Hisp","College",584.3183,3,0,0,6.1875,1,5.083333,0,9.182432,8,99.21063,228.8358,30.43062,23.38721,28.75904,18.52066,11.30698,18.3686,2,72.41405,18.21885
2017,70,2,"4-Others","LEHS",2467.081,24.70588,2,0,51.75949,8.421053,14.58333,0,54.31169,29.86667,484.8632,696.5952,188.2183,128.5556,92.0248,156.4635,58,51.03798,3,319.6904,106.4615
2017,70,2,"4-Others","SomeC",668.5886,5.147059,1,0,16.51899,0,1.041667,0,10.64935,6.4,114.9224,221.5028,42.53521,31.8642,20.57025,45.76824,13.46429,11.6962,0,91.03766,34.3782
2017,70,2,"4-Others","College",951.3303,5.147059,0,0,18.72152,11.57895,9.375,0,17.03896,11.73333,176.2144,380.902,71.24648,17.58025,18.40496,45.76824,15.53571,21.26582,0,95.27197,32.16026
2017,75,1,"1-WNH","LEHS",76653.73,490.2613,8.421053,4.666667,1515.082,686.1179,326.7257,0,1536.857,451.2719,18956.51,20098.65,3352.531,7634.739,4504.186,2497.602,1462.682,815.8718,134.8108,9182.49,3005.058
2017,75,1,"1-WNH","SomeC",25618.21,147.8887,6.31579,0,586.7131,223.9764,104.5522,0,430.7701,184.1513,6116.613,7219.07,1234.876,1900.292,1530.834,827.8172,449.9779,283.4294,35.53153,3443.434,888.5321
2017,75,1,"1-WNH","College",29295.05,144.8499,5.263158,2.333333,737.2045,293.9057,136.7221,0,457.3734,220.5768,6699.875,8542.28,1422.593,1233.969,2210.98,805.5804,473.3401,305.6989,61.65766,4423.075,1110.409
2017,75,1,"2-BNH","LEHS",11977.44,61.51899,7.583333,1,157.1401,18,77.81052,0,242.3301,72,3070.205,3111.939,749.5822,636.7318,722.7208,586.8135,433.5398,71.20213,27.75,1310.13,619.7639
2017,75,1,"2-BNH","SomeC",2478.375,11.27848,2.166667,0,35.14976,7,10.10526,0,45.56634,14,626.0244,672.2195,148.4729,99.77865,161.525,138.5532,77.34513,17.54255,4.111111,286.7185,120.4231
2017,75,1,"2-BNH","College",1795.181,8.202532,3.25,0,21.71014,3,8.08421,0,32.10356,15,461.7704,469.8417,130.9449,53.48958,109.7542,88.63329,64.11504,8.25532,5.138889,208.1515,103.813
2017,75,1,"3-Hisp","LEHS",7663.018,55.25,4,1,157.1808,38.33333,27.20588,0,174.8404,50.53125,1831.657,1971.393,506.2521,331.5541,414.4186,497.9592,182.9778,175.8333,13,925.5605,305.0612
2017,75,1,"3-Hisp","SomeC",1142.84,5.416667,0,0,28.29255,6.571429,3.264706,0,24.07981,9.28125,289.9694,330.2857,58.89055,45.54897,54.23256,64.31973,27.6,18.61765,2,126.9574,47.40816
2017,75,1,"3-Hisp","College",1028.142,4.333333,0,0,11.5266,1.095238,6.529412,0,24.07981,6.1875,238.3734,299.3214,57.85738,33.89691,59.34884,47.72109,19.42222,16.54902,0,149.4821,51.53061
2017,75,1,"4-Others","LEHS",2743.895,23.57143,.3333333,1,58.34746,7.142857,15.21739,0,83.43559,23.66038,655.429,699.9446,185.988,181.44,117.2687,143.1963,66.64463,27.73438,6.25,326.5991,122.3612
2017,75,1,"4-Others","SomeC",936.0516,3.214286,.3333333,0,16.01695,4.761905,4.347826,0,25.03067,10.75472,224.4314,263.5208,50.91291,63.84,37.31277,54.84112,20.09917,15.53125,1.25,112.7294,27.31277
2017,75,1,"4-Others","College",2173.053,18.21428,.3333333,1,60.63559,13.09524,5.434783,0,61.53374,22.58491,528.1396,614.5347,109.0991,62.72,87.4185,127.9626,41.2562,27.73438,2.5,288.6715,98.32599
2017,75,2,"1-WNH","LEHS",74984.36,291.8669,23.58974,4,1364.667,94.37438,345.6745,0,1538.409,555.2663,14937.27,18928.94,4078.131,8648.411,7070.481,2073.114,1482.6,741.6456,35.52239,9562.198,3214.44
2017,75,2,"1-WNH","SomeC",21805.2,81.52146,8.205129,2,421.5305,50.73891,91.70955,0,407.4047,148.8757,3955.681,6139.552,1327.011,1994.461,2067.677,567.4104,389.6252,232.0796,13.19403,3069.385,834.7225
2017,75,2,"1-WNH","College",16893.44,95.61159,8.205129,1,353.8026,60.8867,79.61598,0,240.1864,145.858,2885.046,5181.507,959.8578,1060.128,1939.842,318.4755,233.7751,142.2749,19.28358,2491.417,672.8369
2017,75,2,"2-BNH","LEHS",11539.54,26.31579,3,0,106.6463,5,68.50562,0,230.4679,65.69892,2800.846,2618.181,863.4364,541.8099,993.5476,646.0724,454.6967,51.76119,3,1418.511,642.6846
2017,75,2,"2-BNH","SomeC",3131.943,5.263158,1,0,40.2439,2,13.29214,0,59.3782,19.2043,727.1624,769.2803,223.7039,121.9835,279.6577,166.5973,107.8771,11.16418,1,411.3378,171.3826
2017,75,2,"2-BNH","College",1905.519,8.421053,0,0,18.10976,1,9.202248,0,24.15385,9.096774,417.9912,514.5383,153.8597,74.20661,167.7946,85.33031,52.42623,5.074627,1,265.1516,97.93288
2017,75,2,"3-Hisp","LEHS",7271.591,36.95652,0,0,103.252,6,35.77778,0,147.0118,53.46479,1575.722,1752.555,495.7852,294.4866,619.9528,522.0736,207.5902,196.9406,1,905.3871,318.0882
2017,75,2,"3-Hisp","SomeC",997.1591,4.347826,0,0,17.55285,2,6.133333,0,14.49412,11.30986,217.0586,267.5114,71.40939,32.94955,91.76933,53.33562,28.91803,21.76712,0,115.0829,41.17647
2017,75,2,"3-Hisp","College",596.25,8.695652,1,0,6.195122,0,4.088889,0,14.49412,8.225352,95.21909,173.9332,40.80537,19.5638,66.27785,23.59075,15.4918,8.292237,0,84.52995,25.73529
2017,75,2,"4-Others","LEHS",3082.15,19.52778,2,0,57.58823,7.7,15.12,0,79.61539,36.06977,650.7706,797.5126,234.3763,161.0635,209.2603,180.5817,86,47.64384,2,353.7754,143.7346
2017,75,2,"4-Others","SomeC",689.3866,8.222222,0,0,10.47059,0,5.4,0,27.6,3.27907,132.7229,174.9114,69.99474,31.28572,34.35616,34.44622,16.38095,18.24657,0,87.11587,34.87678
2017,75,2,"4-Others","College",1096.463,9.25,0,0,20.94118,3.3,6.48,0,30.78461,7.651163,205.5065,343.576,98.62894,26.65079,60.38356,46.97211,26.61905,8.109589,0,155.1087,44.38863
2017,80,1,"1-WNH","LEHS",243668.5,851.0659,12,3,6236.278,1204.01,788.6476,0,6567.29,1391.738,71231.88,41232.16,13122.5,17715.8,31261.06,5766.063,5605.672,924.9023,145.9792,28568.6,11050.98
2017,80,1,"1-WNH","SomeC",70770.71,216.321,2,1,1959.916,297.9723,188.5896,0,1814.699,400.3767,20472.91,12688.21,4044.674,4233.131,9177.152,1575.405,1521.843,257.9248,38.79167,8813.996,3063.819
2017,80,1,"1-WNH","College",115190.8,365.613,6,4,3493.806,503.0176,327.7628,0,3041.011,697.8858,32083.21,20284.62,6978.829,4819.07,16465.78,2060.533,2305.485,425.1729,60.22917,15987.4,5272.196
2017,80,1,"2-BNH","LEHS",25898.97,68.44444,2,0,373.8129,18.21428,129.8415,0,588.2533,121.7516,6995.678,4891.59,1780.652,1272.072,3389.42,992.5042,900.2539,51.33333,20.68966,2776.445,1525.879
2017,80,1,"2-BNH","SomeC",4243.108,4.148148,0,0,67.59356,4.285714,19.57927,0,106.5752,23.14286,1088.331,853.0656,298.4731,164.2708,533.7017,190.1622,159.772,18.48,4.137931,489.1733,217.5409
2017,80,1,"2-BNH","College",3807.918,11.40741,0,0,67.59356,7.5,19.57927,0,97.1715,17.10559,1034.991,677.3442,265.8753,140.6569,508.8784,140.3336,125.9741,7.186666,5.172414,496.3821,185.5799
2017,80,1,"3-Hisp","LEHS",22140.42,89.21495,0,2,428.2722,51.63934,64.44736,0,628.9227,142.8488,6003.811,3899.315,1487.386,1115.078,2838.414,1010.024,548.9286,243.5857,12,2512.425,1063.057
2017,80,1,"3-Hisp","SomeC",2777.837,11.41121,1,0,57.37618,2.065574,6.236842,0,73.08266,25.39535,754.077,512.9603,185.6654,111.6112,366.5126,110.1657,63.17857,21.675,3,346.1518,126.0378
2017,80,1,"3-Hisp","College",2846.743,10.37383,0,0,56.35161,9.295082,8.315789,0,69.99467,13.75581,791.1122,548.7244,194.9487,102.3103,386.0737,97.81065,54.89286,23.73929,0,356.4233,121.9054
2017,80,1,"4-Others","LEHS",8833.189,27.46552,.3333333,1,204.0258,28.62222,35.17241,0,423.1598,79.63636,2305.507,1556.693,662.4293,540.9951,951.5804,342.8214,221.2448,38.92683,7,935.2904,473.9144
2017,80,1,"4-Others","SomeC",2187.177,4.068965,.3333333,0,54.68734,5.111111,6.206897,0,97.25433,21.44056,554.9707,404.8428,171.779,124.5993,235.0099,97.35714,42.38802,12.29268,0,251.411,103.4379
2017,80,1,"4-Others","College",5666.634,27.46552,.3333333,0,148.2868,12.26667,18.62069,0,256.5859,44.92308,1472.522,1025.465,459.7917,203.4056,606.4096,197.8214,133.3672,32.78049,0,726.2985,297.6478
2017,80,2,"1-WNH","LEHS",416937.9,543.3762,29,1,10437.79,128.8947,1329.177,0,10695.77,2412.964,112197.8,48665.61,31349.24,26043.6,90872.9,7401.058,7433.873,1278.127,52.13334,45746.04,20324.41
2017,80,2,"1-WNH","SomeC",101042.2,159.1606,10,0,2789.391,43.65789,313.162,0,2416.507,629.4251,25626.61,13191.68,8010.756,6100.466,22085.42,1544.411,1533.381,242.1077,14.31111,11540.86,4788.515
2017,80,2,"1-WNH","College",83379.91,181.4633,5,0,2344.823,64.44736,240.6615,0,1970.724,513.6109,20578.59,11363.7,6840,4166.936,18874.68,1021.532,1116.745,202.7652,25.55556,9972.101,3894.079
2017,80,2,"2-BNH","LEHS",43339.25,37.77083,0,1,509.1887,2,189.7276,0,965.2671,205.5224,11579.67,5490.55,3718.652,1426.348,8716.097,1747.715,1467.692,80.49056,5,4577.721,2620.318
2017,80,2,"2-BNH","SomeC",8336.117,4.083333,0,0,101.6345,2,47.43191,0,166.111,38.28358,2191.135,1257.85,715.0079,284.6574,1583.163,310.3419,239.5192,19.35849,1,913.5052,459.8842
2017,80,2,"2-BNH","College",6267.635,7.145833,1,0,73.17682,0,27.84047,0,127.6219,26.19403,1518.194,940.6,568.3397,200.9947,1345.74,192.9429,147.7885,8.150944,0,718.7736,362.7976
2017,80,2,"3-Hisp","LEHS",32887.81,55,1,0,547.4769,4.8,111.4286,0,938.8745,188.7,8630.957,4173.622,2791.273,1356.895,6597.036,1243.087,722.397,283.2148,4,3655.495,1583.441
2017,80,2,"3-Hisp","SomeC",3194.669,6,0,0,56.77538,0,10.31746,0,71.03327,20.18182,755.1063,464.0764,302.3113,131.3124,692.5968,106.5207,60.96178,24.53846,0,341.903,150.4627
2017,80,2,"3-Hisp","College",2519.523,7,1,0,54.74769,1.2,8.253968,0,73.09221,13.11818,622.9371,336.3021,259.4158,101.7926,539.3674,72.39273,40.64118,11.24679,0,285.6016,91.09647
2017,80,2,"4-Others","LEHS",16427.47,34.7234,1,0,332.6388,16.8,51.1,0,712.9121,116.2532,4160.672,2095.052,1549.941,616.3947,2881.287,637.8244,381.7641,91.11504,1,1880.791,867.5414
2017,80,2,"4-Others","SomeC",2536.126,10.85106,0,0,59.9163,2.1,11.47143,0,101.1001,23.87342,578.132,371.7863,237.0132,98.20526,460.5035,90.81951,49.15866,14.49557,0,311.9004,114.6206
2017,80,2,"4-Others","College",3395.406,5.425532,0,0,76.44493,2.1,10.42857,0,122.9878,23.87342,843.1961,557.1616,343.0454,79.4,566.21,127.3561,70.07725,11.38938,1,394.3089,159.8379
2018,18,1,"1-WNH","LEHS",6751.718,1511.308,1327.167,10,550.1001,1696.411,428.5407,0,45.84906,26.72414,169.3228,185.1429,18,23,0,48,6,10,4,507.8003,185.379
2018,18,1,"1-WNH","SomeC",2488.269,531.515,415.6181,8,215.607,842.1829,70.4175,0,8.150944,4.275862,69.5433,114.7081,5,3,0,13,3,3,2,124.9189,53.25806
2018,18,1,"1-WNH","College",351.0129,62.17723,55.21496,1,39.29287,107.4059,7.041749,0,0,0,17.13386,24.14907,1,0,0,1,0,1,1,18.28081,15.3629
2018,18,1,"2-BNH","LEHS",3627.906,497.8571,156.6848,5,178.958,330.7333,1867.252,0,9.692307,11,106.4094,71,10.76923,19,0,19,9,0,0,240.9765,94.70676
2018,18,1,"2-BNH","SomeC",912.5283,186.0678,29.31522,2,61.0084,141.1667,302.634,0,4.307693,6,34.45638,27,2.153846,11,0,6,2,0,1,57.95638,38.28571
2018,18,1,"2-BNH","College",60.56604,13.07504,0,0,2.033613,12.1,13.11414,0,0,0,10.13423,4,1.076923,0,0,0,0,0,0,4.067114,1.007519
2018,18,1,"3-Hisp","LEHS",2897.44,746.7953,277.8375,22,237.2557,488.0031,596.4445,0,22.4,13,58,119,15,6,0,11.73333,5,10,2,179.3919,87.17142
2018,18,1,"3-Hisp","SomeC",724.8663,199.0781,79.09244,2,70.56311,151.935,72.54054,0,9.6,2,20,37,7,4,0,4.266667,0,2,0,40.54054,23.67619
2018,18,1,"3-Hisp","College",56.69345,12.12658,5.070028,1,8.18123,10.06192,2.015015,0,0,0,4,7,0,0,0,0,0,0,0,5.067567,2.152381
2018,18,1,"4-Others","LEHS",558.2526,118.9719,39.62903,2,36,155.5876,71.06667,0,7,4,19,19.55882,3,4,1,3,1,3,1,47.78333,23.62162
2018,18,1,"4-Others","SomeC",269.4308,51.85955,19.30645,2,29,109.1134,7.653333,0,1,1,7,12.35294,2,0,0,3,0,0,0,11.18333,11.2973
2018,18,1,"4-Others","College",65.31657,10.16854,4.064516,0,5,29.29897,3.28,0,0,1,4,3.088235,0,0,0,0,0,0,0,2.033333,3.081081
2018,18,2,"1-WNH","LEHS",2527.709,530.2119,589.6084,2,185.6618,299,124.6596,0,31,16.51613,84.34959,100,15,23,4,37,5,4,2,337.1962,138.4197
2018,18,2,"1-WNH","SomeC",1157.277,302.6919,208.2746,3,79.13454,235,54.28724,0,1,12.3871,32.52032,73,8,8,0,12,2,0,2,70.66985,52.53886
2018,18,2,"1-WNH","College",187.0143,42.09622,19.11699,0,14.20364,41,10.05319,0,1,3.096774,8.130081,26,1,1,0,1,0,1,0,14.13397,4.041451
2018,18,2,"2-BNH","LEHS",909.6579,161,77.81915,2,42,55,188.7176,0,10,11,52.61905,39,7,11,0,26,5,1,2,143.715,75
2018,18,2,"2-BNH","SomeC",419.2249,93,17.18085,2,15,39,72.27481,0,2,3,30.35714,31,6,9,0,12,4,1,1,46.23,35
2018,18,2,"2-BNH","College",40.11722,11,0,0,3,3,2.007634,0,1,0,2.023809,3,0,1,0,1,0,0,0,11.055,2
2018,18,2,"3-Hisp","LEHS",743.7061,183.5865,63,2,43,87,84.44348,0,5.555555,6,21.67742,48,12,8,1,12,3,1,0,107.5821,55.17808
2018,18,2,"3-Hisp","SomeC",330.9845,119.3814,22,2,12,47,28.48696,0,4.444445,1,10.32258,31,1,1,0,3,1,2,0,26.38806,18.73973
2018,18,2,"3-Hisp","College",34.30937,10.03205,1,0,4,6,4.069565,0,0,0,0,4,1,0,0,0,0,0,0,2.029851,2.082192
2018,18,2,"4-Others","LEHS",168.0275,31,12.63158,2,10.45455,38.80851,12,0,3,0,5,8.727273,1,1,0,1,0,0,4,25,12
2018,18,2,"4-Others","SomeC",120.1651,25,5.263158,1,7.318182,41.87234,6,0,0,1,7,12,1,0,0,1,0,0,0,6,6
2018,18,2,"4-Others","College",44.80734,10,2.105263,0,5.227273,15.31915,1,0,0,0,2,3.272727,1,0,0,0,0,0,0,0,5
2018,25,1,"1-WNH","LEHS",7214.006,1018.972,2283.359,19.46342,698.1097,1337.306,361.2866,0,37.44,21,276.9366,176.9412,45.76271,26.5625,3,71,17,58.61053,38,514.2636,209.468
2018,25,1,"1-WNH","SomeC",2777.327,405.7854,888.8648,13.31707,275.0129,601.6364,84.53503,0,7.28,10,95.66901,113.6043,9.152542,6.375,1,18,3,26.27368,18,132.8768,66.09428
2018,25,1,"1-WNH","College",1068.667,125.2424,240.776,9.219512,119.8774,267.058,28.17834,0,7.28,4,56.39437,85.45454,5.084746,1.0625,0,10,0,11.11579,11,60.8596,26.43771
2018,25,1,"2-BNH","LEHS",3239.469,362.799,288.5389,3,193.9844,241.445,1360.625,0,22,2,158.632,64,17,28,0,38,8.533334,6.857143,9,268.8517,165.7511
2018,25,1,"2-BNH","SomeC",956.8179,170.7884,72.38606,4,53.82813,117.1867,260.2673,0,3,6,67.268,42,7,7,0,11,6.4,1.142857,2,60.87209,65.08017
2018,25,1,"2-BNH","College",209.7135,39.4127,14.07507,0,12.1875,36.36829,22.10765,0,2,2,25.1,10,4,4,0,7,1.066667,0,1,19.27616,10.16878
2018,25,1,"3-Hisp","LEHS",2515.147,498.0032,418.8233,12.63158,261.6,334.8529,372.7216,0,22,9,92,99.66,22,10,1,21,10,30.73171,13,171.8028,114.0741
2018,25,1,"3-Hisp","SomeC",599.4232,129.8257,92.0602,4.210526,57.225,113.6471,53.24594,0,4,1,24,41.27333,5,0,0,8,2,9.219512,3,28.13145,23.85185
2018,25,1,"3-Hisp","College",115.4295,12.17116,10.1165,3.157895,8.175,34.5,7.032483,0,1,3,6,10.06667,1,0,0,1,0,2.04878,0,14.06573,2.074074
2018,25,1,"4-Others","LEHS",534.0131,85.62044,53.54082,6,55.16129,109.4595,63.2875,0,6,5,20,19,4,1,0,6,4,21,6,41.25,28.14894
2018,25,1,"4-Others","SomeC",246.7018,38.27737,32.32653,7,23.49462,65.87838,15.5625,0,1,0,10,7,2,1,0,2,0,9,3,14.4375,14.59575
2018,25,1,"4-Others","College",152.2851,14.10219,13.13265,2,16.34409,49.66216,4.15,0,0,2,11,20,1,0,0,1,0,1,0,10.3125,6.255319
2018,25,2,"1-WNH","LEHS",2802.11,275.0579,881.053,7,261,258.8392,114.2216,0,36.42857,24.68571,149,127.6,16.43243,14,0,40.75472,10,47,11.84615,359.2347,167.4444
2018,25,2,"1-WNH","SomeC",1315.791,162.6255,368.5319,5,107,177.9519,51.55135,0,10.40816,7.2,62,89.11746,12.32432,10,0,11.20755,1,23,10.76923,134.9667,71.03704
2018,25,2,"1-WNH","College",569.0997,82.3166,60.41507,4,31,110.2089,21.22703,0,4.163265,4.114286,33,102.2825,9.243243,2,0,2.037736,0,8,5.384615,54.79852,35.51852
2018,25,2,"2-BNH","LEHS",1080.821,136.1688,142.5843,0,50.66667,38.8172,139.6557,0,15,5.5,88.59061,69.58475,16,16,4,43.69355,15.78947,6,5,175.9121,111.6453
2018,25,2,"2-BNH","SomeC",465.6621,75.64935,31.34831,2,24.32,39.83871,56.26415,0,1,4.4,48.32215,30.25424,4,6,0,16.25806,4.210526,2,2,70.76923,47.27325
2018,25,2,"2-BNH","College",151.517,21.18182,6.067416,0,1.013333,16.34409,17.08019,0,1,1.1,13.08725,19.16102,5,3,0,3.048387,0,1,0,29.31868,14.0814
2018,25,2,"3-Hisp","LEHS",642.1989,104,98,1,43.58491,51,46.64789,0,8.555555,10,23.575,70.54263,11.64706,4,2,10,5,10.58823,1,85.68,56
2018,25,2,"3-Hisp","SomeC",302.924,47,43,1,10.37736,47,23.32394,0,0,3,12.3,45.34884,2.117647,2,0,4,4,6.352941,1,31.248,19
2018,25,2,"3-Hisp","College",90.87719,16,8,0,1.037736,16,2.028169,0,2.444444,1,5.125,14.10853,4.235294,1,0,0,0,1.058824,0,9.072,10
2018,25,2,"4-Others","LEHS",219.7426,26,20.60606,3,20.625,25.41667,10.45455,0,3,2,18,13,1,2,0,5,3.75,16,5,25,20
2018,25,2,"4-Others","SomeC",109.8713,19,9.272727,1,4.125,16.26667,11.5,0,0,2,5,12,1,0,0,0,1.25,5,2,17.70833,3
2018,25,2,"4-Others","College",81.38614,11,4.121212,0,8.25,19.31667,1.045455,0,2,1,5,15,2,0,0,0,0,1,0,7.291667,4
2018,30,1,"1-WNH","LEHS",8174.164,879.672,2504.268,30,877.825,1315.692,349.4061,0,62.68889,26,478.9119,305.377,66,22.62857,1,98.39568,34.34694,152,84,625.5016,260.6388
2018,30,1,"1-WNH","SomeC",3195.208,331.762,934.6843,17,343.4967,571.6454,116.4687,0,19.21111,6,202.0725,162.8003,19,6.171429,1,36.51799,11.44898,75,45,197.3127,98.12285
2018,30,1,"1-WNH","College",1543.628,106.566,328.048,13,155.6783,327.6627,31.12525,0,9.1,4,99.01554,164.8227,13,7.2,0,6.086331,5.204082,34,52,130.1857,57.23833
2018,30,1,"2-BNH","LEHS",3081.23,367.1245,309.741,8.727273,229,186.2609,935.6646,0,23.7931,9,279.2624,89.5817,32.60378,18.66667,1,71.34615,11.52381,4.8,8,303.733,190.2273
2018,30,1,"2-BNH","SomeC",852.4061,87.74678,90.21583,3.272727,62,73.68562,159.9946,0,5.172414,9,108.2648,44.28758,17.32076,8.296296,0,26.5,10.47619,4.8,6,73.63224,62.38636
2018,30,1,"2-BNH","College",251.3635,15.12876,18.04317,0,19,46.05351,27.34085,0,1.034483,3,40.47281,20.13072,4.075472,1.037037,0,8.153846,0,2.4,0,28.63476,17.38636
2018,30,1,"3-Hisp","LEHS",2411.515,351.71,371.1724,28.82353,271.7037,253.6045,285.1692,0,18.81818,13,147.3016,152.5729,27.2093,9,1,26.76471,14,75.78095,35.44681,186.5417,141.6705
2018,30,1,"3-Hisp","SomeC",570.7728,99.04478,78.67242,5.147059,48.74074,77.71751,37.68308,0,2.090909,5,38.60318,30.3125,15.69767,3,0,6.176471,4,30.10476,9.382978,46.38334,33.09091
2018,30,1,"3-Hisp","College",143.7124,23.2452,18.15517,1.029412,15.55556,30.67797,8.147693,0,2.090909,0,6.095238,11.11458,2.093023,0,0,2.058824,0,3.114286,4.170213,9.075,7.238636
2018,30,1,"4-Others","LEHS",635.7515,65.72973,65.29787,12.70588,72.29091,89.39474,59.80822,0,10.63636,8.8,45.60976,24.72727,4,3.333333,0,12,4,47,12.70588,61.66304,36.08163
2018,30,1,"4-Others","SomeC",209.8497,28.75676,26.32979,5.294117,17.30909,30.14474,12.16438,0,1.181818,1.1,25.91463,16.48485,0,1.666667,0,3,1,11,4.235294,18.19565,6.367347
2018,30,1,"4-Others","College",165.3988,19.51351,7.37234,0,22.4,38.46053,2.027397,0,1.181818,1.1,13.47561,26.78788,4,0,0,0,0,5,1.058824,13.1413,9.551021
2018,30,2,"1-WNH","LEHS",3653.276,277.0746,1018.725,8.421053,330.7457,263.2232,112.1503,0,37.38462,40,253.4729,295.9679,43.57333,19.5,1,55.56123,22,113.533,41.43617,477.2126,244.1627
2018,30,2,"1-WNH","SomeC",1727.298,128.8955,400.7933,10.52632,141.1594,190.6099,54.55959,0,12.46154,9,107.0443,199.3253,19.25333,15.39474,3,33.33673,11,70.33018,38.40425,183.5433,98.4689
2018,30,2,"1-WNH","College",995.4264,70.02985,102.4813,1.052632,71.09488,138.1669,28.29016,0,4.153846,3,49.48276,256.7068,13.17333,4.105263,2,10.10204,2,29.13679,15.15957,116.2441,77.36842
2018,30,2,"2-BNH","LEHS",1183.049,85.57433,119,5,53.57609,37.50685,114.2989,0,12.48,9,155.625,124.3667,20,14,1,39,14.63636,19,13,212.8806,132.8895
2018,30,2,"2-BNH","SomeC",563.694,45.30405,36,3,27.29348,15.20548,45.51724,0,11.44,1,68.27419,82.91111,17,9,1,20,5.227273,2,5,120.191,48.41708
2018,30,2,"2-BNH","College",274.2569,18.12162,9,1,12.13043,21.28767,16.18391,0,2.08,6,25.10081,65.72222,7,2,0,7,3.136364,3,1,50.92838,23.69347
2018,30,2,"3-Hisp","LEHS",817.7585,87.51852,88,6,53,64.21429,49,0,12,6,47.46032,144.977,14.95,5,0,24.75,5,32,8,105.7467,63.69231
2018,30,2,"3-Hisp","SomeC",292.2748,41.18518,32,1,18,33.14286,14,0,2,2,13.4127,48.66359,8.05,4,0,6.1875,1,13,2,31.82667,21.23077
2018,30,2,"3-Hisp","College",108.9666,10.2963,5,2,6,18.64286,5,0,1,1,4.126984,26.35945,0,0,0,2.0625,1,3,0,16.42667,7.076923
2018,30,2,"4-Others","LEHS",265.4835,23,32.04546,2,14,24.34286,14.66667,0,6,1,17.70833,18.39561,5.5,1,0,6,2,35.71429,12,23.51111,27.15556
2018,30,2,"4-Others","SomeC",145.6544,14,14.95455,2,9.692307,16.22857,5.238095,0,1,1,3.125,32.7033,3.3,0,0,6,0,11.22449,3,11.24444,11.48889
